4;32;25087;25097;67251;0.067251
4;64;25087;25097;122069;0.122069
4;96;25087;25097;200245;0.200245
4;128;25087;25097;297875;0.297875
4;160;25087;25097;410775;0.410775
4;192;25087;25097;537700;0.537700
4;224;25087;25097;671949;0.671949
4;256;25087;25097;869024;0.869024
4;288;25087;25097;1035552;1.035552
4;320;25087;25097;1213271;1.213271
4;352;25087;25097;1455893;1.455893
4;384;25087;25097;1715867;1.715867
4;416;25087;25097;1933929;1.933929
4;448;25087;25097;2207181;2.207181
4;480;25087;25097;2498270;2.498270
4;512;25087;25097;2799305;2.799305
4;544;25087;25097;3096901;3.096901
4;576;25087;25097;3458049;3.458049
4;608;25087;25097;3761223;3.761223
4;640;25087;25097;4099668;4.099668
4;672;25087;25097;4566541;4.566541
4;704;25087;25097;4965304;4.965304
4;736;25087;25097;5327596;5.327596
4;768;25087;25097;5632098;5.632098
4;800;25087;25097;5863038;5.863038
4;832;25087;25097;6130801;6.130801
4;864;25087;25097;6435578;6.435578
4;896;25087;25097;6722001;6.722001
4;928;25087;25097;7016773;7.016773
4;960;25087;25097;7340499;7.340499
4;992;25087;25097;7617921;7.617921
4;1024;25087;25097;7872900;7.872900
8;32;25087;25097;122473;0.122473
8;64;25087;25097;294706;0.294706
8;96;25087;25097;538005;0.538005
8;128;25087;25097;869069;0.869069
8;160;25087;25097;1217153;1.217153
8;192;25087;25097;1716050;1.716050
8;224;25087;25097;2207606;2.207606
8;256;25087;25097;2806251;2.806251
8;288;25087;25097;3462343;3.462343
8;320;25087;25097;4100368;4.100368
8;352;25087;25097;4962773;4.962773
8;384;25087;25097;5629925;5.629925
8;416;25087;25097;6133309;6.133309
8;448;25087;25097;6717836;6.717836
8;480;25087;25097;7340829;7.340829
8;512;25087;25097;7875341;7.875341
8;544;1;629608439;7158421;7.158421
8;576;1;629608439;900;0.000900
8;608;1;629608439;908;0.000908
8;640;1;629608439;898;0.000898
8;672;1;629608439;897;0.000897
8;704;1;629608439;907;0.000907
8;736;1;629608439;943;0.000943
8;768;1;629608439;909;0.000909
8;800;1;629608439;1587;0.001587
8;832;1;629608439;1751;0.001751
8;864;1;629608439;1709;0.001709
8;896;1;629608439;1284;0.001284
8;928;1;629608439;893;0.000893
8;960;1;629608439;937;0.000937
8;992;1;629608439;938;0.000938
8;1024;1;629608439;960;0.000960
16;32;1;629608439;855;0.000855
16;64;1;629608439;842;0.000842
16;96;1;629608439;900;0.000900
16;128;1;629608439;897;0.000897
16;160;1;629608439;899;0.000899
16;192;1;629608439;844;0.000844
16;224;1;629608439;839;0.000839
16;256;1;629608439;838;0.000838
16;288;1;629608439;870;0.000870
16;320;1;629608439;852;0.000852
16;352;1;629608439;928;0.000928
16;384;1;629608439;973;0.000973
16;416;1;629608439;840;0.000840
16;448;1;629608439;838;0.000838
16;480;1;629608439;840;0.000840
16;512;1;629608439;839;0.000839
16;544;1;629608439;839;0.000839
16;576;1;629608439;838;0.000838
16;608;1;629608439;861;0.000861
16;640;1;629608439;839;0.000839
32;32;1;629608439;862;0.000862
32;64;1;629608439;840;0.000840
32;96;1;629608439;866;0.000866
32;128;1;629608439;907;0.000907
32;160;1;629608439;842;0.000842
32;192;1;629608439;838;0.000838
32;224;1;629608439;840;0.000840
32;256;1;629608439;860;0.000860
32;288;1;629608439;858;0.000858
32;320;1;629608439;912;0.000912
64;32;1;629608439;946;0.000946
64;64;1;629608439;882;0.000882
64;96;1;629608439;839;0.000839
64;128;1;629608439;839;0.000839
64;160;1;629608439;841;0.000841
128;32;1;629608439;859;0.000859
128;64;1;629608439;839;0.000839
256;32;1;629608439;839;0.000839
